"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
351,"red alder","Alnus","rubra","","","ALRU2",43,45,,,3,26,131,"","","X","X","X","X","H","","","X","X","","Y","","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.74995,.37,1,.56,9,74.57143,18,99.24324,5,.41,1,12,27,.09658,.91882,.08593,.99,.836,.505,.277,.3,.491,1.03,.903,.535,.393,.393,"",2005-02-24,"333","",2011-08-24,"10945"
6062,"whiteflower albizia","Albizia","saponaria","","","ALSA10",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6072,"taputo i","Ellatostachys","falcatata","","","ALSA12",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6097,"alstonia","Alstonia","spp.","","","ALSTO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6084,"chebeludes","Allophylus","ternatus","","","ALTE13",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6085,"ebeludes, chebeludes","Allophylus","timorensis","","","ALTI2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6078,"lumbang","Aleurites","trisperma","","","ALTR11",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
6091,"toi","Alphitonia","zizyphoides","","","ALZI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
357,"common serviceberry","Amelanchier","arborea","","","AMAR3",43,47,,,4,37,221,"X","X","","","X","","H","","","","","","N","E","W","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.66,24,.5,24,60,24,48,24,.79,24,8.62,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2011-12-21,"10945"
6103,"balsam torchwood","Amyris","balsamifera","","","AMBA2",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
852,"sea torchwood","Amyris","elemifera","","","AMEL",43,47,54,,3,37,227,"","","","","X","","H","","","","","","N","E","","C","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.991,.822,.647,.541,.541,"",2005-02-24,"333","",2010-11-20,"440"
7317,"oysterwood","Gymnanthes","lucida","","","GYLU",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7334,"fa`aili","Harpullia","arborea","","","HAAR4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7321,"bloodwoodtree","Haematoxylum","campechianum","","","HACA2",54,54,54,54,3,37,984,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
581,"Carolina silverbell","Halesia","carolina","","","HACA3",41,47,,,3,37,221,"","","","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.42,24,.5,24,89,24,68,24,.45,24,15,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
582,"two-wing silverbell","Halesia","diptera","","","HADI3",41,47,,,3,37,221,"","","","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.42,24,.5,24,89,24,68,24,.45,24,15,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
7332,"Haplolobus floribundus","Haplolobus","floribundus","","","HAFL",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
580,"silverbell spp.","Halesia","spp.","","","HALES",43,47,,,3,37,221,"X","X","","","X","","H","","","","","","N","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.42,11,.5,22,89.1,22,67.88095,9,.45,11,15,21,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
583,"little silverbell","Halesia","parviflora","","","HAPA2",41,47,,,3,37,221,"","","","","X","","H","","","","","","Y","E","","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.42,24,.5,24,89,24,68,24,.45,24,15,24,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
7330,"scarletbush","Hamelia","patens","","","HAPA3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7327,"palo de hueso","Haenianthus","salicifolius","","","HASAO",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7341,"cigarbush","Hedyosmum","arborescens","","","HEAR",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7371,"Maui island-aster","Hesperomannia","arbuscula","","","HEAR10",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7374,"toyon","Heteromeles","arbutifolia","","","HEAR5",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7370,"Lanai island-aster","Hesperomannia","arborescens","","","HEAR9",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7381,"para rubber tree","Hevea","brasiliensis","","","HEBR8",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7336,"false locust","Hebestigma","cubense","","","HECU10",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7338,"denticulata","Hedycarya","denticulata","","","HEDE14",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7340,"Hedycarya","Hedycarya","spp.","","","HEDYC2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7345,"starviolet","Hedyotis","spp.","","","HEDYO2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7377,"palma brava","Heterospathe","elata","","","HEEL9",53,53,,53,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7353,"camasey peludo","Henriettea","fascicularis","","","HEFA5",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7343,"Fosbergs starviolet","Hedyotis","fosbergii","","","HEFO5",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7344,"manono","Hedyotis","hillebrandii","","","HEHI8",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7347,"screwtree","Helicteres","jamaicensis","","","HEJA",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7359,"ufa","Heritiera","littoralis","","","HELI9",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7350,"heliocarpus","Heliocarpus","spp.","","","HELIO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7360,"ufa halemtano","Heritiera","longipetiolata","","","HELO12",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7372,"Kauai island-aster","Hesperomannia","lydgatei","","","HELY",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7354,"MacFadyen's camasey","Henriettea","macfadyenii","","","HEMA11",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7355,"thinleaf camasey","Henriettea","membranifolia","","","HEME5",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7363,"pipi","Hernandia","moerenhoutiana","","","HEMO13",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7364,"pua, Chinese lantern tree","Hernandia","nymphaeifolia","","","HENY",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7365,"Hernandia ovigera","Hernandia","ovigera","","","HEOV4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7349,"white moho","Heliocarpus","popayanensis","","","HEPO4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7362,"Heritiera","Heritiera","spp.","","","HERIT2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7367,"Hernandia","Hernandia","spp.","","","HERNA",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7366,"mago","Hernandia","sonora","","","HESO",54,54,54,54,3,37,984,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
7373,"island-aster","Hesperomannia","spp.","","","HESPE8",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7357,"jusillo","Henriettea","squamulosum","","","HESQ",54,54,54,,3,37,987,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7346,"variable starviolet","Hedyotis","terminalis","","","HETE21",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7376,"toyon","Heteromeles","spp.","","","HETER5",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7393,"white rosemallow","Hibiscus","arnottianus","","","HIAR",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7390,"hibiscadelphus","Hibiscadelphus","spp.","","","HIBIS",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7411,"rosemallow","Hibiscus","spp.","","","HIBIS2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7384,"hau kuahiwi","Hibiscadelphus","bombycinus","","","HIBO2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7397,"Brackenridges rosemallow","Hibiscus","brackenridgei","","","HIBR",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7401,"lemonyellow rosemallow","Hibiscus","calyphyllus","","","HICA6",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7402,"red Kauai rosemallow","Hibiscus","clayi","","","HICL",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7385,"lava hau kuahiwi","Hibiscadelphus","crucibracteatus","","","HICR",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7386,"Kauai hau kuahiwi","Hibiscadelphus","distans","","","HIDI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7403,"mahoe","Hibiscus","elatus","","","HIEL",54,54,54,54,3,37,995,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
7387,"Kilauea hau kuahiwi","Hibiscadelphus","giffardianus","","","HIGI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7388,"Hualalai hau kuahiwi","Hibiscadelphus","hualalaiensis","","","HIHU",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7404,"red rosemallow","Hibiscus","kokio","","","HIKO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
883,"manchineel","Hippomane","mancinella","","","HIMA2",43,47,54,,3,37,227,"","","","","X","","H","","","","","","N","E","","C","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.991,.822,.647,.541,.541,"",2005-02-24,"333","",2010-11-20,"440"
7407,"largeleaf rosemallow","Hibiscus","macrophyllus","","","HIMA5",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7408,"Dixie rosemallow","Hibiscus","mutabilis","","","HIMU3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7409,"seaside mahoe","Hibiscus","pernambucensis","","","HIPE3",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7389,"hau kuahiwi","Hibiscadelphus","puakuahiwi","","","HIPU2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7410,"shoeblackplant","Hibiscus","rosa-sinensis","","","HIRO3",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7418,"teta de burra cinarron","Hirtella","rugosa","","","HIRU2",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7412,"sea hibiscus","Hibiscus","tiliaceus","","","HITI",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
7420,"pigeonberry","Hirtella","triandra","","","HITR3",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7413,"white Kauai rosemallow","Hibiscus","waimeae","","","HIWA",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7391,"Maui hau kuahiwi","Hibiscadelphus","wilderianus","","","HIWI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7392,"Woods hau kuahiwi","Hibiscadelphus","woodii","","","HIWO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8008,"fanuamamala","Homalanthus","acuminatus","","","HOAC4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7427,"chemeklachel, eumail","Horsfieldia","amklaal","","","HOAM2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8010,"Homalanthus","Homalanthus","spp.","","","HOMAL6",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
